Provider Name,Address 1,Address 2,City,State,Zip,Public Phone,Latitude,Longitude,Geopoint,Last Report Date,Is PAP Site,Prescribing Services Available,Appointment URL,Home Delivery,Is ICATT Site,Has USG Product,Has Commercial Product,Has Paxlovid,Has Commercial Paxlovid,Has USG Paxlovid,Has Lagevrio,Has Commercial Lagevrio,Has USG Lagevrio,Has Veklury,Has Oseltamivir Generic,Has Oseltamivir Suspension,Has Oseltamivir Tamiflu,Has Baloxavir,Has Zanamivir,Has Peramivir,Grantee Code,Is Flu,Is COVID-19
WALGREENS #13760,3188 HIGHWAY 278 NE,,COVINGTON,GA,30014-2300,,33.602267,-83.857563,POINT (-83.857563 33.602267),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
GLENN'S CORNER PHARMACY,631 E FRANKLIN ST,,SYLVESTER,GA,31791-7231,,31.530713,-83.824496,POINT (-83.824496 31.530713),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,GN1,FALSE,TRUE
BUDD TERRACE PHARMACY,1833 CLIFTON RD NE,ROOM 115,ATLANTA,GA,30329,,33.80288,-84.331005,POINT (-84.331005 33.80288),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,MH1,FALSE,TRUE
MIRROR LAKE DRUGS,895 DALLAS HWY,,VILLA RICA,GA,30180-1237,,33.747479,-84.913228,POINT (-84.913228 33.747479),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
KROGER PHARMACY #619,1524 HIGHWAY 16 W,,GRIFFIN,GA,30223-2046,,33.247288,-84.285605,POINT (-84.285605 33.247288),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,KG1,FALSE,TRUE
APOTHECO PHARMACY LAWRENCEVILLE,845 SCENIC HWY STE 200,,LAWRENCEVILLE,GA,30046-7101,,33.919332,-84.000104,POINT (-84.000104 33.919332),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
KROGER PHARMACY #653,8465 HOLCOMB BRIDGE RD,,JOHNS CREEK,GA,30022-8530,,33.987142,-84.268886,POINT (-84.268886 33.987142),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,KG1,FALSE,TRUE
PUBLIX PHARMACY #0540,139 COMMERCE AVE,,LAGRANGE,GA,30241-2337,,33.050708,-85.024126,POINT (-85.024126 33.050708),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PX1,FALSE,TRUE
LILBURN COMMUNITY PHARMACY,4025 LAWRENCEVILLE HWY NW STE D,,LILBURN,GA,30047-2876,,33.904489,-84.114376,POINT (-84.114376 33.904489),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
MALCOLMS DISCOUNT PHARMACY,250 S PETERSON AVE,,DOUGLAS,GA,31533,,31.506782,-82.850237,POINT (-82.850237 31.506782),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
UNADILLA DRUG COMPANY,413 SECOND ST,,UNADILLA,GA,31091,,32.260018,-83.736788,POINT (-83.736788 32.260018),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,GN1,FALSE,TRUE
WALMART PHARMACY 10-3070,5025 WINTERS CHAPEL RD,,DUNWOODY,GA,30360-1700,,33.96004233,-84.26532367,POINT (-84.26532367 33.96004233),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WM1,FALSE,TRUE
PHARMALIFE LTC,2951 PIEDMONT RD NE STE B,,ATLANTA,GA,30305-2782,,33.8349,-84.367529,POINT (-84.367529 33.8349),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
DUE WEST PHARMACY,3880 DUE WEST RD,,MARIETTA,GA,30064-1058,,33.967574,-84.66466,POINT (-84.66466 33.967574),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
THE MEDICINE CABINET,205 VERNON ST,,LAGRANGE,GA,30240,,33.038314,-85.034213,POINT (-85.034213 33.038314),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
ALLIANCE COMMUNITY PHARMACY,1016 PIEDMONT AVE NE,,ATLANTA,GA,30309-3702,,33.782411,-84.380518,POINT (-84.380518 33.782411),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,GAA,FALSE,TRUE
WALMART PHARMACY 10-3741,1105 RESEARCH CENTER ATLANTA DR SW,,ATLANTA,GA,30331-8592,,33.72883225,-84.503625,POINT (-84.503625 33.72883225),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WM1,FALSE,TRUE
ADAIRSVILLE DRUG,6000 JOE FRANK HARRIS PKWY NW STE F,SUITE F,ADAIRSVILLE,GA,30103,,34.372049,-84.928259,POINT (-84.928259 34.372049),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
LILY'S PHARMACY,11670 JONES BRIDGE RD STE E,,JOHNS CREEK,GA,30005-2540,,34.065409,-84.21279,POINT (-84.21279 34.065409),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,GN1,FALSE,TRUE
GWINNETT DRUGS,905 PARKSIDE WALK LN STE 108,,LAWRENCEVILLE,GA,30043-7314,,33.969124,-84.026587,POINT (-84.026587 33.969124),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CP1,FALSE,TRUE
PUBLIX PHARMACY #1403,435 TURNER MCCALL BLVD NE,,ROME,GA,30165-2735,,34.261761,-85.17769,POINT (-85.17769 34.261761),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PX1,FALSE,TRUE
KROGER PHARMACY #697,318 MALL BLVD STE 100,,SAVANNAH,GA,31406-4700,,32.002508,-81.117413,POINT (-81.117413 32.002508),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,KG1,FALSE,TRUE
WALMART PHARMACY 10-4144,3338 WRIGHTSBORO RD,,AUGUSTA,GA,30909-2811,,33.466742,-82.070236,POINT (-82.070236 33.466742),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WM1,FALSE,TRUE
WALMART PHARMACY 10-4185,2395 PEACHTREE PKWY,,CUMMING,GA,30041-7227,,34.100133,-84.17375,POINT (-84.17375 34.100133),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WM1,FALSE,TRUE
WALMART PHARMACY 10-5814,2200 HOLLY SPRINGS PKWY,,HOLLY SPRINGS,GA,30115-9079,,34.185397,-84.50442,POINT (-84.50442 34.185397),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WM1,FALSE,TRUE
DULUTH PHARMACY,3890 PLEASANT HILL RD STE # 103,,DULUTH,GA,30096-4807,,34.002245,-84.162197,POINT (-84.162197 34.002245),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,MS1,FALSE,TRUE
ADAMS FAMILY PHARMACY,6381 HAMILTON ST,,PRESTON,GA,31824-4029,,32.065594,-84.538017,POINT (-84.538017 32.065594),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,GN1,FALSE,TRUE
WALGREENS #15592,898 HORIZON SOUTH PKWY,,GROVETOWN,GA,30813-3037,,33.458194,-82.193103,POINT (-82.193103 33.458194),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
COSTCO PHARMACY #1175,1211 BALD RIDGE MARINA RD,,CUMMING,GA,30041-8484,,34.21399,-84.11628,POINT (-84.11628 34.21399),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CW1,FALSE,TRUE
EXPRESS PHARMACY,3182 STEVE REYNOLDS BLVD,#106,DULUTH,GA,30096,,33.958266,-84.141087,POINT (-84.141087 33.958266),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
WELLSTAR PHARMACY NETWORK,3747 ROSWELL RD NE,,MARIETTA,GA,30062-6234,,33.980222,-84.444792,POINT (-84.444792 33.980222),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,GAA,FALSE,TRUE
WALMART PHARMACY 10-2801,108 S WESTOVER BLVD,,ALBANY,GA,31707-0604,,31.585368,-84.217766,POINT (-84.217766 31.585368),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WM1,FALSE,TRUE
WELLSTAR MCG HEALTH RETAIL PHARMACY AFFILIATED WITH MCG,1120 15TH ST,BT-2601,AUGUSTA,GA,30912-0004,,33.471738,-81.988242,POINT (-81.988242 33.471738),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
WALMART PHARMACY 10-3635,1155 BATTLEFIELD PKWY,,FORT OGLETHORPE,GA,30742-3960,,34.954681,-85.244958,POINT (-85.244958 34.954681),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WM1,FALSE,TRUE
WALMART PHARMACY 10-4206,300 S BELAIR RD,,AUGUSTA,GA,30907,,33.493326,-82.136669,POINT (-82.136669 33.493326),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WM1,FALSE,TRUE
"THE MEDICINE CABINET - WARD STREET, LLC",223 ASHLEY ST W,,DOUGLAS,GA,31533-3501,,31.508564,-82.852435,POINT (-82.852435 31.508564),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
EXPRESS FOOD AND PHARMACY,2111 CAMPBELLTON RD SW,,ATLANTA,GA,30311-4605,,33.841495,-84.37231,POINT (-84.37231 33.841495),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,GN1,FALSE,TRUE
PHARMACY XPRESS INC,2910 ALLISON BONNETT MEM DR,STE 112,HUEYTOWN,AL,35023,,33.440798,-86.978286,POINT (-86.978286 33.440798),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
WELLSTAR PHARMACY NETWORK AT PAULDING,144 BILL CARRUTH PARKWAY,SUITE 2000,HIRAM,GA,30141,,33.900885,-84.780789,POINT (-84.780789 33.900885),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,GAA,FALSE,TRUE
CARE PLUS CVS/PHARMACY #10625,1 COCA COLA PLZ NW,STE 2423,ATLANTA,GA,30313-2420,404-249-8370,33.75409,-84.381292,POINT (-84.381292 33.75409),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,CV1,TRUE,TRUE
PUBLIX PHARMACY #0521,4717 HWY 80 E STE B,,SAVANNAH,GA,31410,,32.042584,-81.009755,POINT (-81.009755 32.042584),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PX1,FALSE,TRUE
LITHIA SPRINGS PHARMACY,6935 S. SWEETWATER RD.,,LITHIA SPRINGS,GA,30122,,33.78638,-84.65698,POINT (-84.65698 33.78638),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
NORTH FULTON PHARMACY,501 S MAIN ST STE 103,,ALPHARETTA,GA,30009-7978,,34.066579,-84.307608,POINT (-84.307608 34.066579),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
CVS PHARMACY #04849,2608 W MEIGHAN BLVD,,GADSDEN,AL,35904-1714,256-543-9709,34.022092,-86.044272,POINT (-86.044272 34.022092),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,CV1,TRUE,TRUE
DAWSON PHARMACY,"66 S.400 CENTER LANE, SUITE 125",,DAWSONVILLE,GA,30534,,34.36698,-84.036,POINT (-84.036 34.36698),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
WALMART PHARMACY 10-4528,98 WEST WALNUT AVE,,DALTON,GA,30720,,34.762479,-84.968632,POINT (-84.968632 34.762479),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WM1,FALSE,TRUE
WALMART PHARMACY 10-3118,2525 N DECATUR RD,,DECATUR,GA,30033-6126,,33.808358,-84.277601,POINT (-84.277601 33.808358),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WM1,FALSE,TRUE
ADD'S PERSONAL CARE PHARMACY,1020 GARLAND DR STE 700,,BOGART,GA,30622-3222,,33.917953,-83.551064,POINT (-83.551064 33.917953),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
JONES DRUG,30508 ARDMORE AVE,,ARDMORE,AL,35739,,34.991477,-86.846255,POINT (-86.846255 34.991477),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA,FALSE,TRUE
FOOD CITY PHARMACY #233,112 CRIMSON DRIVE,,TRENTON,GA,30752,,34.867667,-85.518278,POINT (-85.518278 34.867667),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TP1,FALSE,TRUE
FOOD CITY PHARMACY #249,531 BATTLEFIELD PKWY,,FT OGLETHORPE,GA,30742,,34.955473,-85.256562,POINT (-85.256562 34.955473),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TP1,FALSE,TRUE
BRASELTON PHARMACY,5745 OLD WINDER HWY STE G,,BRASELTON,GA,30517-1636,,34.124192,-83.828238,POINT (-83.828238 34.124192),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,GN1,FALSE,TRUE
WALMART PHARMACY 10-4426,1042 MANCHESTER EXPY,,COLUMBUS,GA,31904-6571,,32.416594,-84.876551,POINT (-84.876551 32.416594),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WM1,FALSE,TRUE
PUBLIX PHARMACY #1256,7936 GA HIGHWAY 21,,PORT WENTWORTH,GA,31407-9720,,32.127721,-81.16912203,POINT (-81.16912203 32.127721),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PX1,FALSE,TRUE
WALMART PHARMACY 10-4421,7400 BLACKMON RD,,COLUMBUS,GA,31909-4480,,32.552127,-84.896147,POINT (-84.896147 32.552127),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WM1,FALSE,TRUE
WALMART PHARMACY 10-5267,3130 ATLANTA HWY,,ATHENS,GA,30606-6977,,33.94302,-83.444625,POINT (-83.444625 33.94302),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WM1,FALSE,TRUE
WALMART PHARMACY 10-4519,801-A EAST GENERAL STEWART WAY,,HINESVILLE,GA,31313,,31.85494,-81.59179,POINT (-81.59179 31.85494),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WM1,FALSE,TRUE
TOTAL CARE PHARMACY,149 EAST WALTON STREET,,BACONTON,GA,31716,,31.376078,-84.160491,POINT (-84.160491 31.376078),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
THE PHARMACY PLACE,2005 COMMERCE DR N,,PEACHTREE CITY,GA,30269-3538,,33.40296,-84.597581,POINT (-84.597581 33.40296),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
THE MEDICINE CABINET,1194 WARM SPRINGS HWY,,MANCHESTER,GA,31816,,32.868608,-84.630991,POINT (-84.630991 32.868608),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
HANA PLUS PHARMACY,3585 PEACHTREE INDUSTRIAL BLVD SUITE #158,,DULUTH,GA,30096,,34.000105,-84.169728,POINT (-84.169728 34.000105),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
JOHNSON PHARMACY,205 E COLLEGE ST,,BOWDON,GA,30108-1108,,33.538968,-85.251589,POINT (-85.251589 33.538968),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
WALMART PHARMACY 10-7194,351 ALABAMA RD,,ADEL,GA,31620-3818,,31.133256,-83.440227,POINT (-83.440227 31.133256),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WM1,FALSE,TRUE
SMITH'S PHARMACY,141 EIGHTH ST.,,MCRAE HELENA,GA,31037,,32.069615,-82.909465,POINT (-82.909465 32.069615),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,GN1,FALSE,TRUE
MEDICAL ASSOCIATES PLUS PHARMACY,501 E BROAD ST,,WRENS,GA,30833-1185,,33.209415,-82.383706,POINT (-82.383706 33.209415),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
DOCTORS CENTER PHARMACY,4119 W MAIN ST,,DOTHAN,AL,36305,,31.233762,-85.453931,POINT (-85.453931 31.233762),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA,FALSE,TRUE
AHF PHARMACY,770 GREISON TRL STE H,,NEWNAN,GA,30263-6401,,33.386547,-84.786546,POINT (-84.786546 33.386547),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,MS1,FALSE,TRUE
CONVENIENT RX LTC #2,720 W CENTRAL AVE SUITE 1,,MOULTRIE,GA,31768-3560,,31.180262,-83.797594,POINT (-83.797594 31.180262),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
PHARMSCRIPT OF GA LLC,4611 IVEY DRIVE STE 850,,MACON,GA,31206,,32.798949,-83.736528,POINT (-83.736528 32.798949),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
CLINIC DRUG STORE LONG TERM CARE,1001 E FORSYTH ST,,AMERICUS,GA,31709-3721,,32.073067,-84.220531,POINT (-84.220531 32.073067),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
PUBLIX PHARMACY #1542,145 FOREST BLVD STE 100,,DAWSONVILLE,GA,30534-7878,,34.350825,-84.045379,POINT (-84.045379 34.350825),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PX1,FALSE,TRUE
